,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada,genero
315,66,El hombre de acero,2013,Estados Unidos,Película,5.82,51088,2010,DC Comics
316,67,Las aventuras de Tintín: El secreto del unicornio,2011,Estados Unidos,Película,6.72,50709,2010,Animación
317,67,Las aventuras de Tintín: El secreto del unicornio,2011,Estados Unidos,Película,6.72,50709,2010,Aventuras
318,67,Las aventuras de Tintín: El secreto del unicornio,2011,Estados Unidos,Película,6.72,50709,2010,3-D
319,67,Las aventuras de Tintín: El secreto del unicornio,2011,Estados Unidos,Película,6.72,50709,2010,Cómic
320,68,Los mundos de Coraline,2009,Estados Unidos,Película,7.09,50298,2000,Animación
321,68,Los mundos de Coraline,2009,Estados Unidos,Película,7.09,50298,2000,3-D
322,68,Los mundos de Coraline,2009,Estados Unidos,Película,7.09,50298,2000,Fantástico
323,68,Los mundos de Coraline,2009,Estados Unidos,Película,7.09,50298,2000,Terror
324,68,Los mundos de Coraline,2009,Estados Unidos,Película,7.09,50298,2000,Stop Motion
325,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Acción
326,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Terrorismo
327,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,3-D
328,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Ciencia ficción
329,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Fantástico
330,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Secuela
331,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Superhéroes
332,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Cómic
333,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Marvel Comics
334,69,Iron Man 3,2013,Estados Unidos,Película,6.1,49704,2010,Robots
335,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Acción
336,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Romance
337,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,3-D
338,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Fantástico
339,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Superhéroes
340,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Cómic
341,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Marvel Comics
342,70,The Amazing Spider-Man,2012,Estados Unidos,Película,5.78,48226,2010,Adolescencia
343,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Animación
344,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Aventuras
345,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,3-D
346,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Fantástico
347,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Comedia
348,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Pixar
349,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Cine familiar
350,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Cuentos
351,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Familia
352,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Fantasía medieval
353,71,Brave (Indomable),2012,Estados Unidos,Película,6.47,47160,2010,Osos
354,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Amistad
355,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Animación
356,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Aventuras
357,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,3-D
358,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Fantástico
359,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Infantil
360,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Dragones
361,72,Cómo entrenar a tu dragón,2010,Estados Unidos,Película,7.25,46018,2010,Vikingos
362,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Acción
363,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Aventuras
364,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,3-D
365,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Fantástico
366,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Secuela
367,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Fantasía medieval
368,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Espada y brujería
369,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010,Precuela
370,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Animación
371,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Musical
372,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Aventuras
373,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,3-D
374,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Fantástico
375,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Comedia
376,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Infantil
377,74,Frozen. El reino del hielo,2013,Estados Unidos,Película,6.5,45656,2010,Cuentos
378,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010,Acción
379,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010,3-D
380,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010,Ciencia ficción
381,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010,Secuela
382,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010,Futuro postapocalíptico
383,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010,Simios
384,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Acción
385,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Aventuras
386,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,3-D
387,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Ciencia ficción
388,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Fantástico
389,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Secuela
390,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Superhéroes
391,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Cómic
392,76,Vengadores: La era de Ultrón,2015,Estados Unidos,Película,6.27,44407,2010,Marvel Comics
393,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,Acción
394,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,Bélico
395,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,3-D
396,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,Ciencia ficción
397,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,Aventura espacial
398,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,Star Wars
399,77,Rogue One: Una historia de Star Wars,2016,Estados Unidos,Película,6.91,44153,2010,Spin-off
400,78,El gran Gatsby,2013,Australia,Película,6.25,43127,2010,Drama
401,78,El gran Gatsby,2013,Australia,Película,6.25,43127,2010,Romance
402,78,El gran Gatsby,2013,Australia,Película,6.25,43127,2010,Drama romántico
403,78,El gran Gatsby,2013,Australia,Película,6.25,43127,2010,3-D
404,78,El gran Gatsby,2013,Australia,Película,6.25,43127,2010,Años 20
405,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,Animación
406,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,Aventuras
407,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,3-D
408,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,Fantástico
409,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,Comedia
410,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,Cine familiar
411,79,¡Rompe Ralph!,2012,Estados Unidos,Película,6.87,41485,2010,Videojuego
412,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Animación
413,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Aventuras
414,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,3-D
415,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Comedia
416,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Infantil
417,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Secuela
418,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Animales
419,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Dinosaurios
420,80,Ice Age 3: El origen de los dinosaurios,2009,Estados Unidos,Película,6.36,40526,2000,Prehistoria
421,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Thriller
422,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Acción
423,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Espionaje
424,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,3-D
425,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Secuela
426,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Superhéroes
427,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Cómic
428,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010,Marvel Comics
429,82,Al filo del mañana,2014,Estados Unidos,Película,6.74,40113,2010,Acción
430,82,Al filo del mañana,2014,Estados Unidos,Película,6.74,40113,2010,3-D
431,82,Al filo del mañana,2014,Estados Unidos,Película,6.74,40113,2010,Ciencia ficción
432,82,Al filo del mañana,2014,Estados Unidos,Película,6.74,40113,2010,Extraterrestres
433,82,Al filo del mañana,2014,Estados Unidos,Película,6.74,40113,2010,Viajes en el tiempo
434,83,Maléfica,2014,Estados Unidos,Película,5.99,39015,2010,Aventuras
435,83,Maléfica,2014,Estados Unidos,Película,5.99,39015,2010,3-D
436,83,Maléfica,2014,Estados Unidos,Película,5.99,39015,2010,Fantástico
437,83,Maléfica,2014,Estados Unidos,Película,5.99,39015,2010,Cuentos
438,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Animación
439,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,3-D
440,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Fantástico
441,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Comedia
442,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Pixar
443,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Cine familiar
444,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Monstruos
445,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Precuela
446,84,Monstruos University,2013,Estados Unidos,Película,6.49,38920,2010,Colegios & Universidad
447,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Thriller
448,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Acción
449,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Amistad
450,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,3-D
451,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Fantástico
452,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Secuela
453,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Superhéroes
454,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Cómic
455,85,Capitán América: Civil War,2016,Estados Unidos,Película,6.76,38357,2010,Marvel Comics
456,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Acción
457,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Aventuras
458,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,3-D
459,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Fantástico
460,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Extraterrestres
461,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Secuela
462,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Superhéroes
463,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Cómic
464,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Marvel Comics
465,86,Thor: El mundo oscuro,2013,Estados Unidos,Película,5.67,38240,2010,Mitología
466,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,Animación
467,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,3-D
468,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,Ciencia ficción
469,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,Comedia
470,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,Infantil
471,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,Secuela
472,87,Gru 2. Mi villano favorito,2013,Estados Unidos,Película,6.63,37649,2010,Familia
473,88,Enredados,2010,Estados Unidos,Película,6.9,36514,2010,Animación
474,88,Enredados,2010,Estados Unidos,Película,6.9,36514,2010,Musical
475,88,Enredados,2010,Estados Unidos,Película,6.9,36514,2010,3-D
476,88,Enredados,2010,Estados Unidos,Película,6.9,36514,2010,Comedia
477,88,Enredados,2010,Estados Unidos,Película,6.9,36514,2010,Infantil
478,88,Enredados,2010,Estados Unidos,Película,6.9,36514,2010,Cuentos
479,89,Tres anuncios en las afueras,2017,Reino Unido,Película,7.62,47080,2010,Thriller
480,89,Tres anuncios en las afueras,2017,Reino Unido,Película,7.62,47080,2010,Drama
481,89,Tres anuncios en las afueras,2017,Reino Unido,Película,7.62,47080,2010,Racismo
482,89,Tres anuncios en las afueras,2017,Reino Unido,Película,7.62,47080,2010,Comedia
483,89,Tres anuncios en las afueras,2017,Reino Unido,Película,7.62,47080,2010,Comedia negra
484,89,Tres anuncios en las afueras,2017,Reino Unido,Película,7.62,47080,2010,Abusos sexuales
485,90,Spotlight,2015,Estados Unidos,Película,7.28,45658,2010,Drama
486,90,Spotlight,2015,Estados Unidos,Película,7.28,45658,2010,Basado en hechos reales
487,90,Spotlight,2015,Estados Unidos,Película,7.28,45658,2010,Abusos sexuales
488,90,Spotlight,2015,Estados Unidos,Película,7.28,45658,2010,Periodismo
489,91,Millennium 1: Los hombres que no amaban a las mujeres,2009,Suecia,Película,6.68,44135,2000,Thriller
490,91,Millennium 1: Los hombres que no amaban a las mujeres,2009,Suecia,Película,6.68,44135,2000,Secuestros / Desapariciones
491,91,Millennium 1: Los hombres que no amaban a las mujeres,2009,Suecia,Película,6.68,44135,2000,Intriga
492,91,Millennium 1: Los hombres que no amaban a las mujeres,2009,Suecia,Película,6.68,44135,2000,Abusos sexuales
493,91,Millennium 1: Los hombres que no amaban a las mujeres,2009,Suecia,Película,6.68,44135,2000,Asesinos en serie
494,92,La mala educación,2004,España,Película,6.05,39344,2000,Drama
495,92,La mala educación,2004,España,Película,6.05,39344,2000,Religión
496,92,La mala educación,2004,España,Película,6.05,39344,2000,Melodrama
497,92,La mala educación,2004,España,Película,6.05,39344,2000,Cine dentro del cine
498,92,La mala educación,2004,España,Película,6.05,39344,2000,Abusos sexuales
499,92,La mala educación,2004,España,Película,6.05,39344,2000,Homosexualidad
500,92,La mala educación,2004,España,Película,6.05,39344,2000,Enseñanza
501,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Thriller
502,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Drama
503,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Cine independiente USA
504,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Terror
505,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Abusos sexuales
506,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Thriller psicológico
507,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Internet/Informática
508,93,Hard Candy,2005,Estados Unidos,Película,6.76,38227,2000,Venganza
509,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Thriller
510,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Drama
511,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Intriga
512,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Crimen
513,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Abusos sexuales
514,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Asesinos en serie
515,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Thriller psicológico
516,94,Millennium: Los hombres que no amaban a las mujeres,2011,Estados Unidos,Película,6.96,35309,2010,Remake
517,95,La caza,2012,Dinamarca,Película,7.72,34525,2010,Drama
518,95,La caza,2012,Dinamarca,Película,7.72,34525,2010,Abusos sexuales
519,96,Irreversible,2002,Francia,Película,6.74,25221,2000,Drama
520,96,Irreversible,2002,Francia,Película,6.74,25221,2000,Abusos sexuales
521,96,Irreversible,2002,Francia,Película,6.74,25221,2000,Venganza
522,97,Regresión,2015,España,Película,5.31,24493,2010,Thriller
523,97,Regresión,2015,España,Película,5.31,24493,2010,Basado en hechos reales
