,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada
3831,2277,Hora punta 2,2001,Estados Unidos,Película,5.32,12082,2000
3832,2351,El mosquetero,2001,Estados Unidos,Película,4.22,3508,2000
3833,2376,Scary Movie 2,2001,Estados Unidos,Película,4.53,26751,2000
3834,2379,El espinazo del diablo,2001,España,Película,6.19,21692,2000
3835,2386,13 fantasmas,2001,Estados Unidos,Película,4.5,15220,2000
3836,2403,Session 9,2001,Estados Unidos,Película,5.32,7002,2000
3837,2488,Vanilla Sky,2001,Estados Unidos,Película,4.53,20876,2000
3838,2505,Pecado original,2001,Estados Unidos,Película,4.62,5780,2000
3839,2515,Sólo mía,2001,España,Película,5.72,4260,2000
3840,2518,La cinta,2001,Estados Unidos,Película,6.63,3821,2000
3841,2538,La bici de Ghislain Lambert,2001,Bélgica,Película,6.52,624,2000
3842,2579,Mulholland Drive,2001,Estados Unidos,Película,7.12,72162,2000
3843,2593,Jay y Bob el Silencioso contraatacan,2001,Estados Unidos,Película,5.72,18681,2000
3844,2606,El señor de los anillos: La comunidad del anillo,2001,Nueva Zelanda,Película,7.99,188434,2000
3845,2676,"Monstruos, S.A.",2001,Estados Unidos,Película,7.58,141837,2000
3846,2726,Los Tenenbaums. Una familia de genios,2001,Estados Unidos,Película,6.9,28359,2000
3847,2871,Las increíbles aventuras de Wallace y Gromit,2001,Reino Unido,Película,7.38,5265,2000
3848,2917,A todo gas,2001,Estados Unidos,Película,5.53,39500,2000
3849,2940,Driven,2001,Estados Unidos,Película,3.69,6146,2000
3850,2978,Deliciosa Martha,2001,Alemania,Película,6.82,4839,2000
3851,3011,Cocodrilo Dundee en Los Ángeles,2001,Australia,Película,3.53,5867,2000
3852,3076,Una rubia muy legal,2001,Estados Unidos,Película,4.38,17683,2000
3853,3104,"Lagaan, érase una vez en la India",2001,India,Película,7.02,1106,2000
3854,3145,No es otra estúpida película americana,2001,Estados Unidos,Película,5.02,18340,2000
3855,3196,Amélie,2001,Francia,Película,7.81,155047,2000
3856,3244,Buen rollito,2001,Estados Unidos,Película,5.62,7181,2000
3857,3279,El diario de Bridget Jones,2001,Reino Unido,Película,6.28,94329,2000
3858,3462,Promises,2001,Israel,Película,7.88,2424,2000
3859,3701,Ocean's Eleven (Hagan Juego),2001,Estados Unidos,Película,7.19,89198,2000
3860,3752,Shrek,2001,Estados Unidos,Película,7.74,152611,2000
3861,3811,Metrópolis,2001,Japón,Película,6.94,5934,2000
3862,3822,Avalon,2001,Japón,Película,5.54,2247,2000
3863,3986,El caso Pinochet,2001,España,Película,7.0,233,2000
3864,4002,I Love Pinochet,2001,Chile,Película,6.81,78,2000
3865,4026,Jurassic Park III (Parque Jurásico III),2001,Estados Unidos,Película,4.83,32121,2000
3866,4069,Yo soy Sam,2001,Estados Unidos,Película,7.37,37353,2000
3867,4092,Ni una palabra,2001,Estados Unidos,Película,5.72,11195,2000
3868,4104,Lee mis labios,2001,Francia,Película,6.66,1721,2000
3869,4421,"Stanley Kubrick, una vida en imágenes",2001,Estados Unidos,Película,7.23,2748,2000
3870,4435,Matrix: Descubre lo increíble,2001,Estados Unidos,Película,7.64,1629,2000
3871,4597,Un hombre de verdad,2001,Dinamarca,Película,6.93,216,2000
3872,4599,The King Is Alive (El rey está vivo),2001,Dinamarca,Película,6.19,177,2000
3873,4652,El viaje de Chihiro,2001,Japón,Película,8.1,109074,2000
3874,4699,El experimento,2001,Alemania,Película,7.17,27319,2000
3875,4706,La última fortaleza,2001,Estados Unidos,Película,6.3,14625,2000
3876,4816,La pianista,2001,Francia,Película,7.33,22292,2000
3877,4840,Lucía y el sexo,2001,España,Película,6.28,43483,2000
3878,4879,Monster's Ball,2001,Estados Unidos,Película,6.79,16136,2000
3879,4926,Destino de caballero,2001,Estados Unidos,Película,5.7,28885,2000
3880,4933,El caballero negro,2001,Estados Unidos,Película,3.87,10605,2000
3881,5192,Pirados por la nieve,2001,Estados Unidos,Película,4.45,493,2000
3882,5249,Asesinato en Febrero,2001,España,Película,6.74,454,2000
3883,5306,K-Pax. Un universo aparte,2001,Estados Unidos,Película,6.88,35463,2000
3884,5339,El gran marciano,2001,España,Película,1.89,3500,2000
3885,5423,Fantasmas de Marte,2001,Estados Unidos,Película,4.48,8629,2000
3886,5605,War Photographer (Fotógrafo de guerra),2001,Suiza,Película,7.65,1393,2000
3887,5661,Mean Machine (Jugar duro),2001,Reino Unido,Película,5.83,5161,2000
3888,5732,El planeta de los simios,2001,Estados Unidos,Película,5.12,47967,2000
3889,5768,Como perros y gatos,2001,Estados Unidos,Película,4.22,7105,2000
3890,5823,Insomnio,2001,Italia,Película,5.41,763,2000
3891,6023,Los niños de Rusia,2001,España,Película,7.01,590,2000
3892,6072,En tierra de nadie,2001,Bosnia y Herzegovina,Película,7.39,13164,2000
3893,6073,Tras la línea enemiga,2001,Estados Unidos,Película,5.73,12075,2000
3894,6231,La reunión (Gritos en la noche/Noches de terror),2001,Estados Unidos,Película,4.14,35,2000
3895,6246,El protector (The Zookeeper),2001,Dinamarca,Película,5.85,230,2000
3896,6465,Scratch,2001,Estados Unidos,Película,7.62,981,2000
3897,6575,La zona gris,2001,Estados Unidos,Película,6.71,4187,2000
3898,6579,En un lugar de África,2001,Alemania,Película,6.72,3496,2000
3899,6813,Mimic 2,2001,Estados Unidos,Película,3.27,867,2000
3900,6830,Operación Swordfish,2001,Estados Unidos,Película,6.02,26130,2000
3901,6938,"Kenshin, El Guerrero Samurái: Final",2001,Japón,Película,7.43,1868,2000
3902,6992,Kairo (Pulse),2001,Japón,Película,5.68,2100,2000
3903,6993,Suicide Club (El club del suicidio),2001,Japón,Película,5.37,2037,2000
3904,7056,Juego de Luna,2001,España,Película,5.36,882,2000
3905,7212,Ichi the Killer,2001,Japón,Película,6.29,9366,2000
3906,7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565,2000
3907,7419,Enigma,2001,Reino Unido,Película,5.93,4029,2000
3908,7584,El Club de los Villanos,2001,Estados Unidos,Película,5.5,462,2000
3909,7594,La navidad mágica de Mickey,2001,Estados Unidos,Película,5.81,312,2000
3910,7694,Zoolander: Un descerebrado de moda,2001,Estados Unidos,Película,5.37,33075,2000
3911,7709,Cómo perder la cabeza,2001,Estados Unidos,Película,4.51,2256,2000
3912,7741,Evolution,2001,Estados Unidos,Película,4.79,18657,2000
3913,7746,Jeepers Creepers,2001,Estados Unidos,Película,4.81,14964,2000
3914,7926,Waterboys,2001,Japón,Película,5.99,136,2000
3915,7990,The Believer (El creyente),2001,Estados Unidos,Película,6.57,8958,2000
3916,8098,Siempre a tu lado (Alguien como tú),2001,Estados Unidos,Película,5.2,3636,2000
3917,8202,Desafinado,2001,España,Película,3.76,524,2000
3918,8278,Dr. Dolittle 2,2001,Estados Unidos,Película,3.4,10107,2000
3919,8526,Cosas que no se olvidan,2001,Estados Unidos,Película,6.67,4596,2000
3920,8850,Torrente 2: Misión en Marbella,2001,España,Película,5.33,48488,2000
3921,8890,"La máscara del faraón. Belphegor, el fantasma del Louvre",2001,Francia,Película,3.53,3255,2000
3922,8904,Silencio roto,2001,España,Película,6.75,5825,2000
3923,9177,Escalofrío,2001,Estados Unidos,Película,6.45,12492,2000
3924,9191,Fidel: La historia no contada,2001,Estados Unidos,Película,7.39,272,2000
3925,9224,La inglesa y el duque,2001,Francia,Película,6.53,1072,2000
3926,9306,Taurus,2001,Rusia,Película,6.49,322,2000
3927,9339,The Mexican,2001,Estados Unidos,Película,5.09,24811,2000
3928,9361,The Score (Un golpe maestro),2001,Estados Unidos,Película,6.36,19943,2000
3929,9365,A.I. Inteligencia Artificial,2001,Estados Unidos,Película,6.46,64943,2000
3930,9460,Dagon: la secta del mar,2001,España,Película,3.76,3858,2000
3931,9477,La puerta negra,2001,Estados Unidos,Película,4.77,841,2000
3932,9724,Veneno Mortal,2001,Estados Unidos,Película,3.44,32,2000
3933,9952,Musa the Warrior,2001,Corea del Sur,Película,6.18,500,2000
3934,9966,Anazapta,2001,Reino Unido,Película,3.9,62,2000
3935,10222,Dogtown and Z-Boys,2001,Estados Unidos,Película,7.43,419,2000
3936,10291,Un San Valentín de muerte,2001,Estados Unidos,Película,3.59,20810,2000
3937,10297,Tuno negro,2001,España,Película,3.39,11761,2000
3938,10300,Nunca juegues con extraños,2001,Estados Unidos,Película,5.3,10039,2000
3939,10365,No te fallaré,2001,España,Película,3.04,6355,2000
3940,10477,Vidocq: el mito,2001,Francia,Película,5.72,11490,2000
3941,10492,Monkeybone,2001,Estados Unidos,Película,3.84,3354,2000
3942,10714,15 minutos,2001,Estados Unidos,Película,5.48,11202,2000
3943,10972,Salir del armario,2001,Francia,Película,6.53,8440,2000
3944,10988,Hedwig y The Angry Inch,2001,Estados Unidos,Película,7.6,7553,2000
3945,11157,La mandolina del capitán Corelli,2001,Estados Unidos,Película,4.36,6394,2000
3946,11204,Lara Croft: Tomb Raider,2001,Estados Unidos,Película,4.51,27109,2000
3947,11310,El bokor (Gritos en la noche/Noches de terror),2001,Estados Unidos,Película,4.44,36,2000
3948,11420,Zu Warriors: La Leyenda,2001,Hong Kong,Película,3.11,1306,2000
3949,11455,Wasabi: El trato sucio de la mafia,2001,Francia,Película,5.42,6947,2000
3950,11494,My Sassy Girl,2001,Corea del Sur,Película,7.06,5003,2000
3951,2,La última noche,2002,Estados Unidos,Película,7.49,33793,2000
3952,10,11'09''01 - 11 de septiembre,2002,Francia,Película,6.56,2967,2000
3953,31,The Guys: El coraje de todos,2002,Estados Unidos,Película,5.14,59,2000
3954,96,Irreversible,2002,Francia,Película,6.74,25221,2000
3955,104,Lilja forever (Lilja 4-ever),2002,Suecia,Película,7.52,11602,2000
3956,189,Ciudad de Dios,2002,Brasil,Película,8.42,124232,2000
3957,230,Un paseo para recordar,2002,Estados Unidos,Película,6.53,24983,2000
3958,247,Stuart Little 2,2002,Estados Unidos,Película,4.13,6838,2000
3959,591,Hable con ella,2002,España,Película,7.13,53618,2000
3960,659,La edad de hielo (Ice Age),2002,Estados Unidos,Película,7.27,118735,2000
3961,716,Lisístrata,2002,España,Película,3.15,3338,2000
3962,802,El rey escorpión,2002,Estados Unidos,Película,4.42,18296,2000
3963,804,Astérix y Obélix: Misión Cleopatra,2002,Francia,Película,4.85,15848,2000
3964,936,Chicago,2002,Estados Unidos,Película,6.57,58214,2000
3965,942,Las horas,2002,Estados Unidos,Película,7.22,35002,2000
3966,978,Camino a la perdición,2002,Estados Unidos,Película,7.57,81517,2000
3967,1080,Atrápame si puedes,2002,Estados Unidos,Película,7.28,84911,2000
3968,1161,El dragón rojo,2002,Estados Unidos,Película,6.52,39259,2000
3969,1180,Adaptation. El ladrón de orquídeas,2002,Estados Unidos,Película,7.14,41127,2000
3970,1181,8 millas,2002,Estados Unidos,Película,5.78,32194,2000
3971,1203,Arac Attack,2002,Estados Unidos,Película,3.43,10150,2000
3972,1299,Hero,2002,China,Película,7.28,34150,2000
3973,1304,Equilibrium,2002,Estados Unidos,Película,6.5,23318,2000
3974,1320,El esmoquin,2002,Estados Unidos,Película,3.97,11314,2000
3975,1449,Cuentos de hadas para dormir cocodrilos,2002,México,Película,6.28,100,2000
3976,1508,Solaris,2002,Estados Unidos,Película,5.18,12494,2000
3977,1700,Dracula: Pages From a Virgin's Diary,2002,Canadá,Película,6.15,555,2000
3978,1750,Una pandilla de altura,2002,Estados Unidos,Película,4.3,1537,2000
3979,1756,Juwanna Mann,2002,Estados Unidos,Película,3.73,922,2000
3980,1782,Gangs of New York,2002,Estados Unidos,Película,6.73,68507,2000
3981,1809,Jóvenes salvajes,2002,Estados Unidos,Película,5.37,1451,2000
3982,1840,John Q.,2002,Estados Unidos,Película,6.76,39415,2000
3983,1858,El novato,2002,Estados Unidos,Película,5.99,1811,2000
3984,1937,Poolhall Junkies,2002,Estados Unidos,Película,5.9,134,2000
3985,1945,El pianista,2002,Reino Unido,Película,8.25,149095,2000
3986,1961,El hermano secreto,2002,Estados Unidos,Película,4.36,720,2000
3987,2017,Mi gran boda griega,2002,Estados Unidos,Película,5.65,22907,2000
3988,2109,Daño colateral,2002,Estados Unidos,Película,4.39,10831,2000
3989,2165,Invicto,2002,Estados Unidos,Película,5.28,6015,2000
3990,2252,MIIB: Hombres de negro II (Men in Black 2),2002,Estados Unidos,Película,5.43,44423,2000
3991,2281,"Spirit, el corcel indomable",2002,Estados Unidos,Película,6.22,10343,2000
3992,2369,La maldición (The Grudge),2002,Japón,Película,6.06,34590,2000
3993,2391,Darkness,2002,España,Película,5.78,13788,2000
3994,2489,Infiel,2002,Estados Unidos,Película,5.75,15436,2000
3995,2528,Sólo te tengo a ti,2002,Francia,Película,6.53,2496,2000
3996,2592,Un final made in Hollywood,2002,Estados Unidos,Película,6.83,19229,2000
3997,2598,800 balas,2002,España,Película,5.47,15218,2000
3998,2608,El señor de los anillos: Las dos torres,2002,Nueva Zelanda,Película,7.97,166877,2000
3999,2640,Gerry,2002,Estados Unidos,Película,5.75,5580,2000
4000,2664,The Short Films of David Lynch,2002,Estados Unidos,Película,6.65,1579,2000
4001,3025,Cocodrilo 2: Aguas sangrientas,2002,Estados Unidos,Película,2.46,370,2000
4002,3035,El cazacocodrilos: Misión salvaje,2002,Australia,Película,3.91,142,2000
4003,3140,Austin Powers en Miembro de Oro,2002,Estados Unidos,Película,4.97,23127,2000
4004,3219,Este cuerpo no es el mío,2002,Estados Unidos,Película,4.07,19566,2000
4005,3379,Spider-Man,2002,Estados Unidos,Película,6.42,91371,2000
4006,3406,"OT, la película",2002,España,Película,2.04,3480,2000
4007,3442,Iron Maiden: Rock in Rio,2002,Reino Unido,Película,8.06,525,2000
4008,3450,Les Luthiers: Las obras de ayer,2002,Argentina,Película,8.07,460,2000
4009,3468,Yossi & Jagger,2002,Israel,Película,6.3,1205,2000
4010,3485,Intervención divina,2002,Palestina,Película,5.97,428,2000
4011,3496,Persona Non Grata,2002,Estados Unidos,Película,5.93,220,2000
4012,3703,Minority Report,2002,Estados Unidos,Película,6.91,83756,2000
4013,3804,Cypher,2002,Canadá,Película,6.5,9271,2000
4014,3883,Quiero ser como Beckham,2002,Reino Unido,Película,5.65,20320,2000
4015,3907,Tadpole,2002,Estados Unidos,Película,5.29,106,2000
4016,3916,Kamchatka,2002,Argentina,Película,7.04,11976,2000
4017,4006,Estadio Nacional,2002,Chile,Película,6.85,59,2000
4018,4087,Frida,2002,Estados Unidos,Película,6.75,14235,2000
4019,4140,The Eye,2002,Hong Kong,Película,5.95,10947,2000
4020,4409,Impresiones bajo el agua,2002,Alemania,Película,6.69,39,2000
4021,4419,Perdidos en La Mancha (Lost in La Mancha),2002,Reino Unido,Película,6.89,3133,2000
4022,4432,El chico que conquistó Hollywood,2002,Estados Unidos,Película,7.04,1809,2000
4023,4462,El señor de los anillos: La comunidad del anillo - Detrás de las cámaras,2002,Nueva Zelanda,Película,7.6,814,2000
4024,4593,Te quiero para siempre,2002,Dinamarca,Película,7.39,1606,2000
4025,4595,La herencia,2002,Dinamarca,Película,6.84,863,2000
4026,4601,Días de boda,2002,España,Película,3.72,158,2000
4027,4657,El imperio del fuego,2002,Estados Unidos,Película,5.28,15346,2000
4028,4710,La guerra de Hart,2002,Estados Unidos,Película,5.95,11968,2000
4029,4801,Toda la verdad,2002,Estados Unidos,Película,5.68,8328,2000
4030,4847,Los lunes al sol,2002,España,Película,7.4,58256,2000
4031,4868,Felices dieciséis (Sweet Sixteen),2002,Reino Unido,Película,7.16,7198,2000
4032,4884,Sweet Home Alabama,2002,Estados Unidos,Película,5.17,10792,2000
4033,4971,Cuando éramos soldados,2002,Estados Unidos,Película,5.99,11492,2000
4034,4992,Sympathy for Mr. Vengeance,2002,Corea del Sur,Película,7.19,15165,2000
4035,5015,Ser y tener,2002,Francia,Película,7.49,4507,2000
4036,5016,El club de los emperadores,2002,Estados Unidos,Película,6.16,4304,2000
4037,5059,Ken Park,2002,Estados Unidos,Película,5.57,8833,2000
4038,5074,Suavemente me mata,2002,Estados Unidos,Película,4.64,4654,2000
4039,5084,Generación robada,2002,Australia,Película,6.9,2182,2000
4040,5146,El caso Bourne,2002,Estados Unidos,Película,7.22,105190,2000
4041,5175,Muere otro día,2002,Reino Unido,Película,5.45,21387,2000
4042,5188,Riesgo extremo,2002,Reino Unido,Película,4.07,1312,2000
4043,5299,Señales,2002,Estados Unidos,Película,5.91,54501,2000
4044,5323,24 Hour Party People,2002,Reino Unido,Película,7.07,13162,2000
4045,5411,Barco fantasma,2002,Estados Unidos,Película,4.25,35865,2000
4046,5417,Dark Water,2002,Japón,Película,5.92,12050,2000
4047,5585,Retratos de una obsesión,2002,Estados Unidos,Película,5.84,13791,2000
4048,5601,Lejano,2002,Turquía,Película,6.91,1651,2000
4049,5770,Haru en el reino de los gatos,2002,Japón,Película,6.33,4885,2000
4050,5994,El viaje de Carol,2002,España,Película,6.41,7117,2000
4051,6026,La guerrilla de la memoria,2002,España,Película,7.14,523,2000
4052,6138,Cuba,2002,España,Película,3.74,77,2000
4053,6239,Guerreros,2002,España,Película,5.29,5017,2000
4054,6356,K-19: The Widowmaker,2002,Estados Unidos,Película,6.04,11314,2000
4055,6427,Halloween: Resurrection,2002,Estados Unidos,Película,3.51,3327,2000
4056,6482,Biggie and Tupac,2002,Reino Unido,Película,6.49,301,2000
4057,6487,Brown Sugar,2002,Estados Unidos,Película,5.36,265,2000
4058,6528,Dolls,2002,Japón,Película,7.25,8903,2000
4059,6539,La venganza del conde de Montecristo,2002,Estados Unidos,Película,6.68,14440,2000
4060,6553,"El castañazo 2, rompiendo el hielo",2002,Estados Unidos,Película,3.39,312,2000
4061,6568,Amén,2002,Francia,Película,7.1,8270,2000
4062,6603,Pánico nuclear,2002,Estados Unidos,Película,5.37,12983,2000
4063,6665,Dog Soldiers,2002,Reino Unido,Película,5.18,3713,2000
4064,6705,Deathwatch,2002,Reino Unido,Película,4.99,2267,2000
4065,6735,Windtalkers,2002,Estados Unidos,Película,5.67,26200,2000
4066,6751,Un niño grande,2002,Reino Unido,Película,6.01,14605,2000
4067,6761,En América,2002,Irlanda,Película,7.05,6269,2000
4068,6768,Negocios ocultos,2002,Reino Unido,Película,6.57,4249,2000
4069,6785,In This World (En este mundo),2002,Reino Unido,Película,7.27,2610,2000
4070,6856,Bloody Sunday (Domingo sangriento),2002,Reino Unido,Película,7.42,10272,2000
4071,6926,El ocaso del samurái,2002,Japón,Película,7.61,5154,2000
4072,6948,La espada del samurái,2002,Japón,Película,6.69,930,2000
4073,6952,Shin Chan: El pequeño samurái,2002,Japón,Película,5.74,793,2000
4074,6985,The Ring (La señal),2002,Estados Unidos,Película,6.37,74678,2000
4075,7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740,2000
4076,7399,Blade II,2002,Estados Unidos,Película,5.51,35941,2000
4077,7412,Cube 2: Hypercube,2002,Canadá,Película,5.26,15035,2000
4078,7413,Asesinato... 1-2-3,2002,Estados Unidos,Película,5.26,10159,2000
4079,7718,Un verano en Roma,2002,Estados Unidos,Película,2.85,642,2000
4080,7831,Funny Ha Ha,2002,Estados Unidos,Película,6.4,318,2000
4081,7913,Fanática,2002,Estados Unidos,Película,4.31,1689,2000
4082,7999,Insomnio,2002,Estados Unidos,Película,6.53,32454,2000
4083,8201,Callas Forever,2002,Italia,Película,5.07,770,2000
4084,8311,The Country Bears (Osos a todo ritmo),2002,Estados Unidos,Película,3.47,185,2000
