id_peli,titulo,año,pais,tipo,puntuacion,votos
7282,Bewitched Bunny (C),1954,Estados Unidos,Cortometraje,6.74,328
7283,Los casos de Silvestre y Piolín (Serie de TV),1995,Estados Unidos,Serie de TV,5.41,323
7284,Bugs Bunny: Una vida tranquila (C),1954,Estados Unidos,Cortometraje,6.73,311
7285,El Coyote y el Correcaminos: Chariots of Fur (C),1994,Estados Unidos,Cortometraje,6.26,308
7286,Los Simpson: ¿Quién disparó al Sr. Burns? (TV),1995,Estados Unidos,TV,7.56,14364
7287,Los Simpson: Homer³ (C),1995,Estados Unidos,Cortometraje,7.07,3537
7288,Los Simpson: Buenas noches (TV) (C),1987,Estados Unidos,Cortometraje,5.8,1833
7289,The Simpsons: Bill Plympton Couch Gag (TV) (C),2012,Estados Unidos,Cortometraje,5.84,1632
7290,Maggie Simpson: Jugando con el destino (C),2020,Estados Unidos,Cortometraje,5.87,1098
7291,The Simpsons: Don Hertzfeldt Couch Gag (TV) (C),2014,Estados Unidos,Cortometraje,5.59,1050
7292,Padre de Familia: El tío de los Simpson (TV),2014,Estados Unidos,TV,5.69,1029
7293,The Simpsons: LA-Z Rider Couch Gag (TV) (C),2016,Estados Unidos,Cortometraje,6.07,857
7294,Da Suisa (Serie de TV),2013,España,Serie de TV,6.95,829
7295,Los Simpson: La casa-árbol del terror XXII (TV),2011,Estados Unidos,TV,5.6,680
7296,The Simpsons: Film Noir Couch Gag (TV) (C),2013,Estados Unidos,Cortometraje,5.28,672
7297,Los Simpson: La casa-árbol del terror XXIII (TV),2012,Estados Unidos,TV,5.81,634
7298,Los Simpson: La casa-árbol del terror XXV (TV),2014,Estados Unidos,TV,6.04,570
7299,The Simpsons: Guillermo del Toro Couch Gag (TV) (C),2013,Estados Unidos,Cortometraje,6.83,554
7300,Los Simpson (Cortometrajes de El Show de Tracey Ullman) (Serie de TV),1987,Estados Unidos,Serie de TV,6.26,537
7301,The Simpsons: Inside Homer Couch Gag (TV) (C),2014,Estados Unidos,Cortometraje,5.46,481
7302,Los Simpson: Simpsorama (TV),2014,Estados Unidos,TV,5.85,473
7303,Los Simpson: La casa-árbol del terror XXVI (TV),2015,Estados Unidos,TV,5.77,444
7304,Do the Bartman (TV) (Vídeo musical),1990,Estados Unidos,Vídeo musical,5.55,430
7305,The Simpsons: Eric Goldberg Couch Gag (TV) (C),2016,Estados Unidos,Cortometraje,6.02,387
7306,The Simpsons: Treehouse of Horror XXVI Couch Gag (TV) (C),2015,Estados Unidos,Cortometraje,5.04,381
7307,The Simpsons: Banksy Couch Gag (TV) (C),2010,Estados Unidos,Cortometraje,6.65,347
7308,Los Simpson: Sin blanca Navidad (TV),1989,Estados Unidos,TV,7.59,338
7309,El caso Slevin,2006,Estados Unidos,Película,7.35,57708
7310,Promesas del este,2007,Reino Unido,Película,7.37,56741
7311,RocknRolla,2008,Reino Unido,Película,7.14,53756
7312,Una terapia peligrosa,1999,Estados Unidos,Película,6.3,26406
7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008
7314,Falsas apariencias,1999,Estados Unidos,Película,6.07,21445
7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257
7316,La noche es nuestra,2007,Estados Unidos,Película,6.64,19030
7317,Ases calientes,2007,Estados Unidos,Película,6.19,17186
7318,Malas calles,1973,Estados Unidos,Película,6.87,16748
7319,La entrega (The Drop),2014,Estados Unidos,Película,6.41,15658
7320,Solo Dios perdona,2013,Francia,Película,5.2,14080
7321,Layer Cake (Crimen organizado),2004,Reino Unido,Película,6.78,14062
7322,"Ghost Dog, el camino del samurái",1999,Estados Unidos,Película,7.06,13657
7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795
7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565
7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477
7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740
7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048
7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198
7329,El castillo ambulante,2004,Japón,Película,7.79,56879
7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611
7331,Ahora me ves...,2013,Estados Unidos,Película,5.98,50849
7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171
7333,Animales fantásticos y dónde encontrarlos,2016,Reino Unido,Película,6.21,33078
7334,Animales fantásticos: Los crímenes de Grindelwald,2018,Reino Unido,Película,5.72,17267
7335,Cristal oscuro,1982,Estados Unidos,Película,6.99,15209
7336,Ahora me ves 2,2016,Estados Unidos,Película,5.11,12932
7337,Onward,2020,Estados Unidos,Película,6.82,11742
7338,El chico de oro,1986,Estados Unidos,Película,5.42,10429
7339,Historias de Nueva York,1989,Estados Unidos,Película,6.54,9836
7340,La niñera mágica,2006,Reino Unido,Película,5.65,9153
7341,El último gran mago,2007,Reino Unido,Película,4.82,6598
7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265
7343,"Doraemon, el gato cósmico (Serie de TV)",1979,Japón,Serie de TV,6.0,32787
7344,Sailor Moon (Serie de TV),1992,Japón,Serie de TV,5.49,17330
7345,Mazinger Z (Serie de TV),1972,Japón,Serie de TV,6.64,15718
7346,One Piece (Serie de TV),1999,Japón,Serie de TV,7.39,13223
7347,Lupin (Serie de TV),1971,Japón,Serie de TV,6.76,12644
7348,Doctor Slump (Serie de TV),1981,Japón,Serie de TV,7.49,12348
7349,Old Boy,2013,Estados Unidos,Película,5.33,8149
7350,Detective Conan (Serie de TV),1996,Japón,Serie de TV,6.64,7246
7351,One-Punch Man (Serie de TV),2015,Japón,Serie de TV,7.7,6882
7352,Vickie el Vikingo (Serie de TV),1974,Japón,Serie de TV,5.62,6446
7353,Susurros del corazón,1995,Japón,Película,7.33,5615
7354,Los Fraguel (Serie de TV),1983,Estados Unidos,Serie de TV,7.21,24861
7355,El show de los Teleñecos (Serie de TV),1976,Estados Unidos,Serie de TV,6.67,6999
7356,La bola de cristal (Serie de TV),1984,España,Serie de TV,7.31,4469
7357,Los Muppets,2011,Estados Unidos,Película,5.69,4427
7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776
7359,Cristal Oscuro: La era de la resistencia (Serie de TV),2019,Estados Unidos,Serie de TV,7.88,3489
7360,Los Lunnis (Serie de TV),2003,España,Serie de TV,2.89,3133
7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936
7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683
7363,¿Quién está matando a los moñecos?,2018,Estados Unidos,Película,4.71,2657
7364,Los Aurones (Serie de TV),1987,España,Serie de TV,5.3,2631
7365,Gritos en el pasillo,2007,España,Película,6.33,1943
7366,Gomaespuma (Serie de TV),1994,España,Serie de TV,6.29,1823
7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582
7368,El tour de los Muppets,2014,Estados Unidos,Película,5.19,1287
7369,Los teleñecos conquistan Manhattan (Los Muppets en Nueva York),1984,Estados Unidos,Película,5.8,1082
7370,La película de los Teleñecos,1979,Estados Unidos,Película,5.68,971
7371,La mano (C),1965,Checoslovaquia,Cortometraje,7.2,919
7372,Strings (Cuerdas),2004,Dinamarca,Película,7.06,640
7373,Marquis,1989,Francia,Película,6.44,621
7374,Out of a Forest (Vídeo musical),2010,Dinamarca,Vídeo musical,6.38,601
7375,El flautista de Hamelín (Krysar),1985,Checoslovaquia,Película,7.31,566
